org_name_fi,org_name_en,org_name_sv,org_code,unit_main_code,unit_sub_code,unit_name,org_isni,org_csc
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603200,"Filosofian, poliittisen historian ja valtio-opin lts yht",,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603201,Poliittinen historia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603202,Valtio-oppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603203,Eduskuntatutkimuksen keskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603204,Itä-Aasian tutkimus- ja koulutusk (CEAS),,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603205,Yliopistojen Aasia-verkosto,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603206,The Public Choice Research Centre (PCRC),,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603207,John Morton -keskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603208,Filosofia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603300,Sosiaalitieteiden laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603301,Sosiaalipolitiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603302,Sosiaalityö,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603303,Sosiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603304,Taloussosiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603305,Sosiaalivak huippuas jatkok ohj (TOPSOS),,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2603306,SOSNET-verkosto (sosiaalityö),,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604000,Kasv tdk yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604001,Kasv tdk tiedekuntapalvelut,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604002,Oppimistutkimuksen keskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604021,Et Koulutusvienti,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604100,Kasvatustieteiden laitos,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604200,Opettajankoulutuslaitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604201,OKL Turku,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604202,OKL Rauma,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604300,Turun normaalikoulun yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604301,Lukiokoulutus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604302,Perusopetus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604303,Opettajankoulutus ja kehitystehtävät,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604400,Rauman normaalikoulun yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604401,Perusopetus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2604402,Opettajankoulutus ja kehitystehtävät,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2605000,Oikeustiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2605100,Oikeustieteellisen liiketoiminta,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606000,Mat luonn tdk yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606001,Mat luonn tdk hallintopalvelut,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606010,TYYK:n yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606011,Lapin tutkimuslaitos Kevo,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606012,Saaristomeren tutkimuslaitos,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606013,Aerobiologian yksikkö,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606100,Matematiikan ja tilastotieteen lait yht,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606101,Matematiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606102,Sovellettu matematiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606103,Tilastotiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606200,Biokemian laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606201,Biokemia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606202,Biotekniikka / FM,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606203,Biotekniikka / DI,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606204,Elintarvikekemia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606205,Molekulaarinen kasvibiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606206,IFDRC,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606300,Kemian laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606301,Kemian perusopetus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606302,Materiaalikemia ja kemiallinen analyysi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606303,Orgaaninen kemia ja kemiallinen biologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606304,Laitekeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606305,JBL-laboratorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606400,Biologian laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606401,Biodiversiteettitutkimus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606402,Ekologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606403,Ympäristötiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606404,Genetiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606405,Eläinfysiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606406,Eläinmuseo,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606407,Kasvimuseo,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606408,Kasvitieteellinen puutarha,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606409,Evoluutiobiologian sovelluskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606700,Fysiikan ja tähtitieteen laitoksen yhtei,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606701,Wihurin fysiikantutkimuslaboratorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606702,Avaruustutkimuslaboratorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606703,Teoreettinen fysiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606704,Teollisuusfysiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606705,Tuorlan observatorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606706,Materiaalitutkimuksen laboratorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606707,Kvanttioptiikan laboratorio,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606800,Informaatioteknologian laitoksen yhteise,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606801,Tietoliikennetekniikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606802,Sulautettu elektroniikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606803,Tietojenkäsittelytiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606804,Ohjelmistotekniikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606805,Bioinformatiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606806,Vuorovaikutussuunnittelu,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606900,Maantieteen ja geologian laitoksen yht.,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606901,Maantiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2606902,Geologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607000,Lääket tdk yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607001,Lääket tdk hallintopalvelut,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607002,Lääket tdk täydennyskoulutus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607003,MediCity,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607004,Sydäntutkimuskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607005,Biopankki,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607010,Turun lapsi- ja nuorisotutkimuskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607020,Funktionaalisten elint. kehittämiskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607030,Koe-eläinkeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607040,Et Aistila,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607100,Biolääketieteen laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607101,Solubiologia ja anatomia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607102,"Farmakologia, lääkekehitys ja lääkehoito",,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607103,Fysiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607104,Lääketieteellinen biokemia ja genetiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607105,Lääketietee mikrobiologia ja immunologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607107,Patologia ja oikeuslääketiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607108,Virusoppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607160,Oikeuslääketieteen maksupalveluyksikkö,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607300,Kliinisen laitoksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607301,Anestesiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607302,Biostatistiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607303,Diagnostinen radiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607304,Geriatria,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607305,Iho- ja sukupuolitautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607306,Infektiotautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607307,Kansanterveystiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607308,Keuhkosairausoppi ja kliin. allergologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607309,Kirurgia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607310,Ortopedia ja traumatologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607311,Kliininen kemia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607312,"Korva-, nenä-, ja kurkkutautioppi",,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607313,Lastentautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607314,Neurologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607315,Kliininen syöpätautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607316,Psykiatria,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607317,Silmätautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607318,Sisätautioppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607319,Synnytys- ja naistentautien oppi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607320,Fysiatria,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607321,Kliininen neurofysiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607322,Kliininen fysiologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607323,Lääketieteen etiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607324,Palliatiivinen lääketiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607325,Lastenneurologia,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607326,Lastenpsykiatria,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607327,Työterveyshuolto,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607328,Yleislääketiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607330,Turun lapsi- ja nuorisotutkimuskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607400,Hoitotieteen laitos,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607500,Hammaslääketieteen laitos yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2607511,TCBC,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608000,TuKKK:n yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608001,TuKKK:n hallintopalvelut,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608002,TuKKK:n viestintä,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608100,Laskentatoimen ja rahoituksen laitos yht,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608101,Laskentatoimi ja rahoitus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608102,Yritysjuridiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608103,Taloustieteen kvantitatiiviset menetelmä,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608200,Markk ja kv liiketoim laitos yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608201,Markkinointi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608202,Kv. liiketoiminta,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608203,Toimitusketjujen johtaminen,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608204,Talousmaantiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608210,Pan-Eurooppa Instituutti,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608220,Kielten ja liikeviestinnän yksikkö,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608300,Johtamisen ja yrittäjyyden laitos yhteis,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608301,Johtaminen ja organisointi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608303,Tietojärjestelmätiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608310,Entren yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608311,Entre,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608312,Yrittäjyys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608320,"Turun työtieteiden keskus, TCLS",,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608400,Taloustiede,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608610,TSE Exe,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608710,Centre for Collaborative Research (CCR),,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608800,Porin tutkintokoulutus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608802,Porin hankerahoitus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608804,Porin yksikön yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608805,Porin täydennyskoulutus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,2608900,Tulevaisuuden tutkimuskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609000,Brahea-keskuksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609001,Sisäiset palvelut,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609010,Avoimen yliopiston yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609011,AVO Humanistisen tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609012,AVO Kasvatustieteiden tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609013,AVO Matemaattis-luonnon tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609014,AVO Yhteiskuntatieteellisen tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609015,AVO Lääketieteellisen tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609016,AVO Oikeustieteellisen tdk opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609017,AVO Kauppakorkeakoulun opinnot,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609018,AVO Muut koulutukset ja hankkeet,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609020,Brahea kehittämispalvelujen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609021,Asiantuntijakehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609022,Aluekehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609023,Yliopistokehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609024,Kongressitoimisto,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609025,Innovaatio- ja yrityskehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609030,Brahea kehittämispalvelujen elinkein yht,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609031,Et Avoin yliopisto,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609032,Et Asiantuntijakehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609033,Et Aluekehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609034,Et Yliopistokehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609035,Et Kongressitoimisto,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609036,Et innovaatio- ja yrityskehitys,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609040,Mkk yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609041,Mkk koulutustoiminta,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609042,Mkk Yhteisrahoitteiset T&K-hankkeet,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609043,Mkk Kotka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609044,Mkk Meriklusteriohjelma,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609045,Mkk Merifoorumi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609050,Et Mkk yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609051,Et Mkk koulutukset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609052,Et Mkk T&K-hankkeet,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609053,Et Mkk Kotka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609054,Et Mkk Meriklusteriohjelma,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609055,Et Mkk Merifoorumi,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609060,TRC yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609061,Microelectronics,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609062,Embedded and Mixed-Reality Systems,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609063,Biomedical and Environmental ICT,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609200,Biotekniikan keskuksen yhteiset,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609201,Biotekniikan keskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609210,Mikrosirukeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609211,FMSC Bioinformatiikka,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609240,Proteomics,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609250,Cell Imaging,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609260,BioCity Turku,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609400,Kielikeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609500,Turun tietotekniikan tutkimuskeskus TUCS,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609700,Suomen ESO-keskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609810,PET Perustoiminta,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609820,PET Tutkimus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609830,COE huippuyksikkö,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609900,Koulutussosiologian tutkimuskeskus,,
Turun yliopisto,University of Turku,Åbo universitet,10089,,02609901,Rosa-laboratorio,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,,,http://isni.org/isni/0000000406476659,2355
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,10,Tekniikan yksikkö,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,20,Liiketalouden yksikkö,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,30,Sosiaali- ja terveysalan yksikkö,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,40,MUOVA,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,50,Hallinto ja tukipalvelut,,
Vaasan ammattikorkeakoulu,Vaasa University of Applied Sciences,,02627,,60,TKI-yksikkö,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,,,http://isni.org/isni/0000000106722619,2363
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710050,Nykysuomi ja kääntäminen,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710100,Pohjoismaiset kielet,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710150,Englannin kieli,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710200,Ranskan kieli,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710250,Venäjän kieli,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710300,Saksan kieli ja kirjallisuus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710350,Viestintätieteet,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710400,Aluetiede,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710450,Sosiologia,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710500,Hallintotiede/julkisjohtaminen,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710550,Filosofia,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710600,Julkisoikeus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710650,Sosiaali- ja terveyshallintotiede,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710700,Kielipalvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2710900,Filosofinen tdk yht.,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720050,Johtaminen ja organisaatiot,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720100,Laskentatoimi ja rahoitus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720150,Markkinointi,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720200,Taloustiede,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720250,Talousoikeus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2720900,Kauppatieteell. tdk yht.,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730050,Automaatiotekniikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730100,Energiatekniikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730150,Fysiikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730200,Sähkötekniikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730250,Matematiikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730300,Talousmatematiikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730350,Tilastotiede,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730400,Tietoliikennetekniikka,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730450,Tietotekniikka kauppat.,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730500,Tietotekniikka tekn.,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730600,Tuotantotalous,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730660,Tuotantotalous tekn,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730700,TB Laboratoriot,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2730900,Teknillinen tdk. yhteiset,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2735050,SC-Research,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2739050,Vebic omarahoitus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2739100,Vebic taloudellinen toiminta,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2739150,Vebic julkinen rahoitus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2740050,Avoin yliopisto,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2740100,Johtaminen ja organisaatioiden kehittäminen,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2740150,Energia ja ympäristö,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2740900,Levón-instituutin yhteiset,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2750050,Tritonia,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760050,Hallitus,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760100,Rehtori,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760150,Johdon asiantuntijatuki,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760200,Tutkimuksen palvelut ja tutkijakoulu,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760250,Viestintä ja kumppanuudet,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760300,Henkilöstön palvelut ja ylimmän johdon palvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760350,Talouden ja hankehallinnon palvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760400,Toiminta- taloussuunnittelu,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760450,Opiskelun ja opetuksen palvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760500,Kansainväliset asiat,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760550,"Aulapalvelut, tilat ja turvallisuus",,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760650,Tietohallintopalvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760700,Tietotekniikkapalvelut,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760750,"Lähipalvelut ja johdon palvelut, Fabriikki",,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2760800,"Lähipalvelut ja johdon palvelut, Tervahovi",,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2780000,Vaasan yo sijoitustoiminta,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2780050,Viljo Syreniuksen rahasto,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2790050,Yliopiston yhteiset,,
Vaasan yliopisto,University of Vaasa,Vasa universitet,01913,,2790100,Vaasan korkeakoulukonsortio,,
Yrkeshögskolan Arcada,,Yrkeshögskolan Arcada,02535,,,,http://isni.org/isni/0000000404001027,163
